customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,CLV
0719-SYFRB,Female,0,False,False,12,True,True,DSL,True,False,True,True,False,False,Month-to-month,True,Mailed check,61.650001525878906,713.75,True,739.8000183105469
8208-EUMTE,Male,0,False,False,16,False,False,DSL,True,True,True,True,True,False,Two year,False,Mailed check,54.84999847412109,916.1500244140624,False,877.5999755859374
5172-MIGPM,Male,0,False,False,4,True,True,DSL,False,False,False,True,False,True,Month-to-month,False,Mailed check,65.55000305175781,237.1999969482422,False,262.20001220703125
1710-RCXUS,Male,0,True,False,51,True,True,Fiber optic,False,True,False,False,False,True,One year,True,Credit card (automatic),90.3499984741211,4614.5498046875,False,4607.849922180176
0374-FIUCA,Male,0,True,False,65,True,False,False,False,False,False,False,False,True,Two year,True,Credit card (automatic),20.39999961853028,1414.449951171875,False,1325.9999752044682
5839-SUYVZ,Male,0,False,False,16,True,False,Fiber optic,False,False,False,True,False,False,Month-to-month,True,Credit card (automatic),74.55000305175781,1170.5,False,1192.800048828125
5173-ZXXXL,Male,0,False,False,2,True,False,False,False,False,False,False,False,True,One year,False,Mailed check,19.950000762939453,47.70000076293945,False,39.900001525878906
1096-ADRUX,Female,0,True,True,66,True,True,Fiber optic,False,False,False,False,False,False,One year,True,Bank transfer (automatic),74.25,4859.25,False,4900.5
2001-MCUUW,Male,0,False,False,46,True,True,Fiber optic,False,True,True,True,True,True,Two year,False,Electronic check,108.6500015258789,4903.2001953125,False,4997.90007019043
2731-GJRDG,Female,0,False,False,32,True,True,Fiber optic,True,False,True,True,True,True,One year,True,Bank transfer (automatic),109.5500030517578,3608.0,False,3505.6000976562495
4723-BEGSG,Male,0,True,False,72,True,True,DSL,True,False,True,True,True,True,Two year,False,Credit card (automatic),86.6500015258789,6094.25,False,6238.800109863281
6516-NKQBO,Male,0,True,True,38,True,False,DSL,True,False,True,True,True,True,Two year,False,Credit card (automatic),81.0,3084.89990234375,False,3078.0
8672-OAUPW,Male,0,False,True,51,True,False,DSL,False,False,False,True,False,False,One year,False,Credit card (automatic),47.84999847412109,2356.75,False,2440.3499221801753
8207-DMRVL,Male,0,True,True,72,True,True,Fiber optic,True,True,True,True,True,True,Two year,False,Bank transfer (automatic),114.5500030517578,8306.0498046875,False,8247.60021972656
3419-SNJJD,Female,1,True,False,65,True,True,Fiber optic,True,False,True,False,True,True,Month-to-month,False,Bank transfer (automatic),105.25,6786.39990234375,True,6841.25
6543-CPZMK,Male,0,True,True,9,False,False,DSL,False,True,False,False,False,False,Month-to-month,True,Electronic check,29.950000762939453,248.9499969482422,True,269.5500068664551
4765-OXPPD,Female,0,True,True,9,True,False,DSL,True,True,True,True,False,False,Month-to-month,False,Mailed check,65.0,663.0499877929688,True,585.0
2804-ETQDK,Male,0,False,True,66,True,False,False,False,False,False,False,False,True,Two year,False,Mailed check,20.549999237060547,1357.0999755859375,False,1356.299949645996
6689-VRRTK,Female,1,False,False,44,True,True,Fiber optic,True,True,True,False,True,True,One year,True,Credit card (automatic),109.8000030517578,4860.35009765625,False,4831.200134277343
7138-GIRSH,Male,0,False,False,50,True,True,DSL,False,False,True,True,False,True,Two year,False,Bank transfer (automatic),69.5,3418.199951171875,False,3475.0
9396-ZSFLL,Female,0,False,False,15,True,True,DSL,False,False,False,False,False,False,Month-to-month,False,Mailed check,48.84999847412109,631.4000244140625,False,732.7499771118163
6464-KEXXH,Male,0,False,False,8,False,False,DSL,False,False,False,False,False,False,Month-to-month,True,Credit card (automatic),25.25,186.3000030517578,False,202.0
7134-MJPDY,Female,1,False,False,66,True,True,Fiber optic,False,False,True,True,True,True,One year,True,Credit card (automatic),102.8499984741211,6976.75,False,6788.099899291992
5240-CAOYT,Female,0,False,False,57,True,True,Fiber optic,True,True,False,True,False,False,Month-to-month,True,Bank transfer (automatic),87.55000305175781,4884.85009765625,False,4990.350173950195
4059-IIEBK,Female,0,False,False,7,True,True,Fiber optic,False,True,False,False,False,False,Month-to-month,True,Bank transfer (automatic),78.55000305175781,522.9500122070312,False,549.8500213623047
4881-JVQOD,Male,1,True,True,10,False,False,DSL,False,False,False,False,False,True,Month-to-month,True,Bank transfer (automatic),34.54999923706055,362.6000061035156,False,345.49999237060547
0516-UXRMT,Female,0,False,False,62,True,True,Fiber optic,True,True,True,False,False,False,One year,True,Electronic check,92.0500030517578,5755.7998046875,False,5707.1001892089835
4851-BQDNX,Male,0,True,True,40,True,False,Fiber optic,False,False,True,False,True,False,One year,True,Electronic check,85.05000305175781,3355.64990234375,False,3402.0001220703125
5148-HKFIR,Female,0,False,False,20,True,False,False,False,False,False,False,False,True,Two year,False,Mailed check,19.700000762939453,406.9500122070313,False,394.00001525878906
1009-IRMNA,Female,0,False,False,7,True,False,False,False,False,False,False,False,True,Month-to-month,False,Bank transfer (automatic),20.0,137.60000610351562,True,140.0
3003-CMDUU,Female,0,True,False,25,True,False,Fiber optic,False,False,False,True,True,True,Month-to-month,True,Electronic check,95.1500015258789,2395.699951171875,False,2378.7500381469727
5016-IBERQ,Male,0,True,False,23,True,True,Fiber optic,False,True,True,False,False,False,Month-to-month,False,Electronic check,84.25,1968.0999755859373,False,1937.75
6797-UCJHZ,Female,1,True,False,66,True,True,Fiber optic,False,True,True,False,True,True,One year,False,Credit card (automatic),104.5999984741211,6819.4501953125,False,6903.599899291992
2469-DTSGX,Female,1,False,False,72,True,True,Fiber optic,False,True,True,True,True,True,Two year,False,Electronic check,111.6500015258789,7943.4501953125,False,8038.800109863281
4554-YGZIH,Male,1,True,False,49,True,True,Fiber optic,False,True,False,False,False,True,Month-to-month,False,Credit card (automatic),90.05000305175781,4547.25,True,4412.450149536133
5099-BAILX,Male,1,True,True,43,True,True,Fiber optic,False,True,True,True,True,True,Month-to-month,True,Bank transfer (automatic),110.75,4687.89990234375,True,4762.25
9931-KGHOA,Female,0,True,False,46,True,True,DSL,True,False,False,False,False,False,Month-to-month,False,Bank transfer (automatic),55.0,2473.949951171875,False,2530.0
1775-KWJKQ,Male,0,True,True,72,True,True,DSL,True,True,True,True,True,True,Two year,False,Credit card (automatic),89.8499984741211,6562.89990234375,False,6469.199890136719
7665-VIGUD,Male,0,False,False,10,True,False,False,False,False,False,False,False,True,One year,False,Mailed check,20.350000381469727,176.3000030517578,False,203.50000381469727
9411-TPQQV,Female,0,False,False,40,False,False,DSL,True,False,False,True,True,True,One year,True,Bank transfer (automatic),54.54999923706055,2236.199951171875,False,2181.999969482422
7207-RMRDB,Female,0,True,True,65,True,True,Fiber optic,False,True,True,False,True,True,Month-to-month,True,Electronic check,105.5,6985.64990234375,True,6857.5
7954-MLBUN,Male,0,False,False,31,True,False,Fiber optic,False,False,True,True,True,True,Two year,False,Bank transfer (automatic),99.4499969482422,3109.89990234375,False,3082.9499053955083
2077-DDHJK,Female,0,True,False,68,True,True,DSL,True,True,True,True,False,False,Two year,False,Credit card (automatic),70.9000015258789,4911.35009765625,False,4821.200103759766
4913-EHYUI,Male,1,True,True,56,True,True,Fiber optic,True,False,True,False,True,True,One year,True,Bank transfer (automatic),104.5500030517578,5794.64990234375,True,5854.800170898437
0195-IESCP,Male,0,True,False,10,True,True,Fiber optic,False,False,False,False,False,True,Month-to-month,True,Electronic check,85.25,855.2999877929688,True,852.5
9574-BOSMD,Male,0,True,True,68,True,True,False,False,False,False,False,False,True,Two year,False,Bank transfer (automatic),25.39999961853028,1620.199951171875,False,1727.199974060059
4580-TMHJU,Female,0,True,True,43,True,False,DSL,False,False,False,False,True,False,Month-to-month,False,Electronic check,56.150001525878906,2499.300048828125,True,2414.450065612793
0970-ETWGE,Male,0,False,False,1,True,False,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Electronic check,89.55000305175781,89.55000305175781,True,89.55000305175781
4908-XAXAY,Female,1,False,False,49,True,False,Fiber optic,False,True,True,False,False,True,One year,True,Bank transfer (automatic),89.8499984741211,4287.2001953125,False,4402.649925231934
8404-VLQFB,Female,0,True,True,15,True,True,False,False,False,False,False,False,True,Month-to-month,True,Electronic check,25.25,394.8500061035156,False,378.75
1626-ERCMM,Male,1,True,False,20,True,True,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Electronic check,94.5500030517578,1899.6500244140625,True,1891.000061035156
0887-HJGAR,Male,0,False,False,1,True,False,DSL,False,False,False,False,False,False,Month-to-month,True,Mailed check,45.70000076293945,45.70000076293945,True,45.70000076293945
2391-IPLOP,Male,0,True,True,50,True,True,DSL,False,False,True,True,True,False,One year,True,Electronic check,69.6500015258789,3442.14990234375,False,3482.5000762939453
5644-PDMZC,Female,1,False,False,2,True,True,Fiber optic,False,True,False,False,False,True,Month-to-month,False,Electronic check,89.5,161.5,True,179.0
3509-GWQGF,Male,1,False,False,24,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,False,Credit card (automatic),70.0,1732.5999755859375,False,1680.0
9576-ANLXO,Female,0,False,False,3,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Bank transfer (automatic),69.55000305175781,222.3000030517578,True,208.65000915527344
2024-BASKD,Female,0,False,False,1,True,False,Fiber optic,False,False,True,False,False,False,Month-to-month,True,Mailed check,74.5999984741211,74.5999984741211,True,74.5999984741211
5845-BZZIB,Male,0,True,True,35,True,False,False,False,False,False,False,False,True,Two year,False,Mailed check,20.100000381469727,655.2999877929688,False,703.5000133514404
1140-UKVZG,Female,0,False,False,17,True,True,False,False,False,False,False,False,True,Month-to-month,False,Mailed check,24.799999237060547,475.25,False,421.5999870300293
4160-AMJTL,Female,1,False,False,8,True,False,False,False,False,False,False,False,True,Month-to-month,False,Electronic check,19.64999961853028,164.3000030517578,True,157.19999694824224
5183-SNMJQ,Male,0,False,False,10,True,False,Fiber optic,False,False,False,True,True,True,Month-to-month,True,Credit card (automatic),95.0999984741211,865.0999755859375,False,950.9999847412109
8100-PNJMH,Male,0,True,True,68,True,True,DSL,True,True,True,True,True,True,Two year,True,Credit card (automatic),88.8499984741211,6132.7001953125,False,6041.799896240234
7838-LAZFO,Male,0,True,False,45,True,False,DSL,True,True,True,False,True,True,One year,False,Bank transfer (automatic),78.80000305175781,3597.5,False,3546.0001373291016
4464-JCOLN,Male,0,True,True,2,True,False,False,False,False,False,False,False,True,One year,False,Mailed check,19.850000381469727,35.900001525878906,True,39.70000076293945
2085-JVGAD,Male,0,True,False,37,True,False,False,False,False,False,False,False,True,Month-to-month,False,Bank transfer (automatic),20.350000381469727,697.6500244140625,False,752.9500141143799
5650-VDUDS,Female,0,False,False,4,False,False,DSL,False,False,False,False,False,False,Month-to-month,True,Mailed check,24.25,96.0500030517578,True,97.0
8095-WANWK,Female,0,False,False,10,True,False,DSL,False,False,False,False,False,False,Month-to-month,False,Mailed check,45.25,428.7000122070313,False,452.5
3030-ZKIWL,Male,0,False,False,1,True,False,False,False,False,False,False,False,True,Month-to-month,False,Mailed check,20.049999237060547,20.049999237060547,False,20.049999237060547
9565-FLVCG,Male,0,True,True,65,True,True,DSL,True,True,False,False,False,True,Two year,True,Mailed check,69.55000305175781,4459.14990234375,False,4520.750198364258
8755-OGKNA,Female,0,True,True,57,True,False,False,False,False,False,False,False,True,Two year,False,Bank transfer (automatic),19.5,1167.5999755859375,False,1111.5
2800-VEQXM,Female,0,False,False,3,True,False,Fiber optic,False,False,True,False,False,False,Month-to-month,True,Mailed check,74.75,238.1000061035156,False,224.25
7538-GWHML,Female,0,False,False,2,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,False,Electronic check,69.6500015258789,145.14999389648438,True,139.3000030517578
5533-RJFTJ,Male,0,False,False,49,False,False,DSL,False,False,True,False,False,False,Month-to-month,True,Bank transfer (automatic),30.200000762939453,1453.0999755859375,False,1479.8000373840332
3859-CVCET,Female,0,False,False,4,True,False,DSL,False,False,False,False,False,False,Month-to-month,False,Mailed check,45.650001525878906,191.0500030517578,True,182.60000610351562
0214-JHPFW,Female,0,True,False,70,False,False,DSL,False,True,True,True,True,True,Two year,False,Bank transfer (automatic),57.79999923706055,4039.300048828125,False,4045.9999465942383
5642-MHDQT,Female,0,True,True,53,True,False,False,False,False,False,False,False,True,One year,True,Bank transfer (automatic),19.850000381469727,1039.449951171875,False,1052.0500202178955
3088-FVYWK,Male,0,True,True,53,True,True,False,False,False,False,False,False,True,Two year,False,Credit card (automatic),25.549999237060547,1336.0999755859375,False,1354.149959564209
3276-HDUEG,Female,0,False,False,1,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Mailed check,75.05000305175781,75.05000305175781,True,75.05000305175781
9092-GDZKO,Male,0,False,False,22,True,True,False,False,False,False,False,False,True,Month-to-month,True,Credit card (automatic),24.850000381469727,493.3999938964844,False,546.700008392334
0823-HSCDJ,Male,1,False,False,52,False,False,DSL,False,True,False,False,True,True,Month-to-month,True,Electronic check,49.150001525878906,2550.89990234375,True,2555.800079345703
3729-OWRVL,Male,1,False,False,65,True,True,Fiber optic,True,False,True,True,True,True,Two year,True,Electronic check,110.3499984741211,7246.14990234375,False,7172.749900817871
2324-AALNO,Female,0,False,False,48,True,True,False,False,False,False,False,False,True,One year,False,Bank transfer (automatic),24.549999237060547,1203.949951171875,False,1178.3999633789062
0822-GAVAP,Female,0,False,False,2,False,False,DSL,False,False,False,False,False,True,Month-to-month,True,Electronic check,34.70000076293945,62.25,True,69.4000015258789
5760-IFJOZ,Male,0,False,False,3,True,True,Fiber optic,False,True,True,False,True,True,Month-to-month,False,Mailed check,107.9499969482422,313.6000061035156,False,323.8499908447266
2826-UWHIS,Male,0,True,False,45,True,True,Fiber optic,False,True,False,False,False,False,Month-to-month,False,Bank transfer (automatic),81.4000015258789,3775.85009765625,False,3663.000068664551
1448-PWKYE,Male,0,True,True,1,True,False,Fiber optic,False,False,False,False,False,True,Month-to-month,False,Electronic check,80.0,80.0,True,80.0
7501-IWUNG,Female,0,True,True,61,True,False,DSL,False,False,True,True,True,True,Two year,True,Bank transfer (automatic),73.80000305175781,4616.0498046875,False,4501.800186157227
4957-TREIR,Male,0,False,False,3,True,False,DSL,True,False,False,True,True,False,Month-to-month,True,Credit card (automatic),64.4000015258789,195.6499938964844,False,193.20000457763672
7251-LJBQN,Female,1,False,False,40,True,True,Fiber optic,False,False,True,True,True,True,One year,True,Credit card (automatic),103.75,4188.39990234375,False,4150.0
8040-MNRTF,Female,0,False,False,1,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,False,Mailed check,71.0999984741211,71.0999984741211,False,71.0999984741211
1536-HBSWP,Female,0,False,False,1,True,False,DSL,False,False,False,True,False,False,Month-to-month,True,Electronic check,49.900001525878906,49.900001525878906,False,49.900001525878906
5313-FPXWG,Male,0,False,False,51,True,True,False,False,False,False,False,False,True,One year,True,Bank transfer (automatic),24.600000381469727,1266.4000244140625,False,1254.600019454956
0067-DKWBL,Male,1,False,False,2,True,False,DSL,True,False,False,False,False,False,Month-to-month,True,Electronic check,49.25,91.0999984741211,True,98.5
0946-FKYTX,Male,0,False,False,52,False,False,DSL,False,True,False,False,False,False,One year,False,Mailed check,30.100000381469727,1623.4000244140625,False,1565.2000198364258
5076-YVXCM,Male,0,False,False,51,True,True,Fiber optic,False,False,False,False,False,True,Month-to-month,False,Bank transfer (automatic),83.4000015258789,4149.4501953125,False,4253.400077819824
8262-COGGB,Male,0,False,False,1,True,False,False,False,False,False,False,False,True,Month-to-month,True,Mailed check,20.450000762939453,20.450000762939453,False,20.450000762939453
6663-JOCQO,Male,0,True,True,31,True,True,DSL,True,True,False,True,False,True,One year,True,Bank transfer (automatic),75.25,2344.5,False,2332.75
9620-QJREV,Male,0,False,True,47,True,False,False,False,False,False,False,False,True,One year,False,Credit card (automatic),20.549999237060547,1013.0499877929688,False,965.8499641418457
2276-YDAVZ,Female,0,False,False,3,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Credit card (automatic),75.0999984741211,270.70001220703125,True,225.29999542236328
2682-KEVRP,Female,1,False,False,22,True,False,False,False,False,False,False,False,True,One year,True,Mailed check,20.049999237060547,417.0,False,441.09998321533203
2480-JZOSN,Female,0,True,False,1,True,False,False,False,False,False,False,False,True,Month-to-month,True,Mailed check,20.64999961853028,20.64999961853028,False,20.64999961853028
0078-XZMHT,Male,0,True,False,72,True,True,DSL,False,True,True,True,True,True,Two year,True,Bank transfer (automatic),85.1500015258789,6316.2001953125,False,6130.800109863281
5896-NPFWW,Male,0,True,True,3,True,False,DSL,False,False,True,False,False,False,Month-to-month,True,Electronic check,50.150001525878906,168.14999389648438,True,150.45000457763672
9978-HYCIN,Male,1,True,True,47,True,False,Fiber optic,False,True,False,False,True,False,One year,True,Bank transfer (automatic),84.94999694824219,4018.050048828125,False,3992.649856567383
8338-QIUNR,Male,0,True,True,72,True,True,DSL,True,False,True,True,False,False,Two year,True,Credit card (automatic),66.5,4811.60009765625,False,4788.0
1525-LNLOJ,Male,0,True,True,66,True,True,DSL,False,False,True,False,True,False,Two year,True,Bank transfer (automatic),63.29999923706055,4189.7001953125,False,4177.799949645996
9450-TRJUU,Male,0,False,False,35,True,True,Fiber optic,False,False,False,False,True,False,Month-to-month,False,Electronic check,83.1500015258789,2848.449951171875,False,2910.2500534057617
1766-GKNMI,Male,0,False,False,29,True,True,Fiber optic,False,False,False,False,False,True,Month-to-month,True,Electronic check,84.9000015258789,2516.199951171875,False,2462.1000442504883
6942-LBFDP,Female,0,False,False,2,True,False,False,False,False,False,False,False,True,Month-to-month,True,Mailed check,20.549999237060547,33.599998474121094,False,41.099998474121094
1456-TWCGB,Male,0,False,False,4,True,False,DSL,False,True,False,False,False,False,Month-to-month,False,Mailed check,49.25,208.4499969482422,False,197.0
7133-VBDCG,Female,0,False,False,25,True,False,Fiber optic,True,True,False,False,False,False,Month-to-month,True,Bank transfer (automatic),79.8499984741211,2015.3499755859373,True,1996.2499618530273
7596-ZYWBB,Female,0,False,False,65,True,False,DSL,True,True,False,True,False,False,Two year,True,Mailed check,59.59999847412109,3739.800048828125,False,3873.9999008178706
8329-UTMVM,Male,1,False,False,27,True,True,Fiber optic,False,True,False,True,True,True,One year,True,Bank transfer (automatic),104.6500015258789,2964.0,False,2825.5500411987305
3014-WJKSM,Male,0,True,False,29,True,False,Fiber optic,False,False,True,False,False,False,Month-to-month,True,Credit card (automatic),75.30000305175781,2263.39990234375,False,2183.7000885009766
3347-YJZZE,Male,0,True,True,29,True,True,DSL,False,True,True,False,True,True,Month-to-month,False,Credit card (automatic),80.0999984741211,2211.800048828125,False,2322.8999557495117
1029-QFBEN,Male,0,False,False,1,True,False,False,False,False,False,False,False,True,Month-to-month,False,Mailed check,19.549999237060547,19.549999237060547,True,19.549999237060547
7929-DMBCV,Female,0,True,False,20,True,False,Fiber optic,False,False,True,True,False,False,Month-to-month,True,Mailed check,81.0,1683.699951171875,False,1620.0
9661-JALZV,Female,0,False,False,58,True,True,False,False,False,False,False,False,True,Two year,True,Credit card (automatic),24.700000762939453,1519.0,False,1432.6000442504883
5433-KYGHE,Female,0,False,True,14,True,True,Fiber optic,True,False,False,True,False,False,Month-to-month,True,Mailed check,86.0,1164.050048828125,False,1204.0
4312-KFRXN,Male,0,True,False,72,True,True,False,False,False,False,False,False,True,Two year,False,Mailed check,25.39999961853028,1710.9000244140625,False,1828.7999725341801
5575-TPIZQ,Male,0,False,False,46,True,True,Fiber optic,True,False,False,False,True,False,Month-to-month,True,Credit card (automatic),89.1500015258789,4245.5498046875,False,4100.90007019043
0114-IGABW,Female,0,True,False,71,False,False,DSL,False,True,True,True,True,True,Two year,False,Bank transfer (automatic),58.25,4145.89990234375,False,4135.75
9944-AEXBM,Male,0,False,False,32,True,True,Fiber optic,False,False,False,False,False,True,Month-to-month,True,Bank transfer (automatic),85.6500015258789,2664.300048828125,False,2740.800048828125
1853-ARAAQ,Female,0,False,False,26,False,False,DSL,False,False,True,False,True,True,Month-to-month,True,Credit card (automatic),50.34999847412109,1277.5,False,1309.0999603271482
6952-OMNWB,Male,1,True,False,68,True,True,Fiber optic,False,False,True,False,False,False,Month-to-month,True,Credit card (automatic),80.3499984741211,5589.2998046875,False,5463.799896240234
4697-LUPSU,Male,0,True,True,2,True,False,False,False,False,False,False,False,True,One year,False,Mailed check,20.200000762939453,34.75,False,40.400001525878906
8434-VGEQQ,Male,0,True,True,61,True,False,False,False,False,False,False,False,True,Two year,False,Credit card (automatic),20.549999237060547,1305.949951171875,False,1253.5499534606934
4952-YSOGZ,Female,0,True,True,4,True,True,Fiber optic,False,False,False,False,False,True,Month-to-month,True,Electronic check,85.94999694824219,381.2999877929688,True,343.79998779296875
1589-AGTLK,Male,0,False,False,3,True,False,DSL,False,False,False,False,False,False,Month-to-month,True,Electronic check,45.34999847412109,141.5,True,136.04999542236325
5244-IRFIH,Male,1,True,False,33,True,True,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Electronic check,94.5,3105.550048828125,True,3118.5
6549-YMFAW,Male,1,True,False,9,True,False,False,False,False,False,False,False,True,Month-to-month,True,Mailed check,21.25,204.5500030517578,False,191.25
4950-HKQTE,Female,0,False,False,22,True,True,False,False,False,False,False,False,True,Two year,False,Mailed check,26.25,605.9000244140625,False,577.5
6786-OBWQR,Female,0,True,True,5,True,False,Fiber optic,False,False,False,False,True,False,Month-to-month,True,Electronic check,80.8499984741211,356.1000061035156,False,404.24999237060547
2684-EIWEO,Female,1,False,False,30,True,True,Fiber optic,True,True,True,False,False,False,Month-to-month,False,Credit card (automatic),91.6999969482422,2758.14990234375,True,2750.999908447266
2753-JMMCV,Male,0,False,False,65,True,True,DSL,False,True,True,True,False,True,Two year,True,Credit card (automatic),74.19999694824219,4805.64990234375,False,4822.999801635742
6439-GTPCA,Female,0,False,False,45,True,True,Fiber optic,False,False,True,True,False,False,Month-to-month,True,Electronic check,87.25,3941.699951171875,True,3926.25
6621-YOBKI,Male,0,False,False,5,True,False,False,False,False,False,False,False,True,Month-to-month,False,Mailed check,20.350000381469727,92.75,False,101.75000190734863
1216-JWVUX,Male,0,True,True,25,True,False,Fiber optic,False,True,False,False,False,False,Month-to-month,True,Electronic check,75.5,1901.050048828125,False,1887.5
7564-GHCVB,Female,0,True,True,72,True,True,Fiber optic,True,False,False,False,False,False,Two year,False,Bank transfer (automatic),79.05000305175781,5730.7001953125,False,5691.6002197265625
1173-NOEYG,Female,0,True,False,27,True,True,Fiber optic,False,False,True,False,False,True,Month-to-month,False,Bank transfer (automatic),90.1500015258789,2423.39990234375,False,2434.0500411987305
7595-EHCDL,Male,0,True,True,32,False,False,DSL,False,False,True,False,True,True,Month-to-month,False,Credit card (automatic),50.59999847412109,1653.449951171875,False,1619.1999511718748
6647-ZEDXT,Female,0,False,False,30,True,True,Fiber optic,False,True,True,True,True,True,One year,False,Credit card (automatic),110.4499969482422,3327.050048828125,False,3313.499908447266
2521-NPUZR,Male,0,True,False,70,True,False,Fiber optic,True,True,True,True,False,True,Two year,False,Credit card (automatic),101.0,7085.5,False,7070.0
1307-TVUFB,Male,1,False,False,42,True,True,Fiber optic,False,True,False,False,False,False,Month-to-month,True,Bank transfer (automatic),79.3499984741211,3344.10009765625,False,3332.699935913086
7503-MIOGA,Female,1,True,False,72,True,True,DSL,True,True,True,True,True,True,Two year,True,Bank transfer (automatic),89.8499984741211,6697.35009765625,False,6469.199890136719
4381-MHQDC,Female,0,False,False,47,True,True,DSL,True,False,True,True,False,False,Two year,True,Mailed check,65.0,2879.89990234375,False,3055.0
6923-JHPMP,Female,0,False,False,2,True,False,Fiber optic,True,False,True,False,False,False,Month-to-month,True,Electronic check,80.44999694824219,137.10000610351562,False,160.89999389648438
5138-WVKYJ,Male,0,False,False,10,True,True,Fiber optic,True,False,False,False,True,True,Month-to-month,False,Electronic check,98.5500030517578,1008.5499877929688,True,985.500030517578
4018-PPNDW,Female,0,True,True,61,True,True,False,False,False,False,False,False,True,Two year,True,Mailed check,24.100000381469727,1551.5999755859375,False,1470.1000232696533
1635-FJFCC,Female,0,False,False,5,True,False,DSL,False,False,False,False,False,False,Month-to-month,True,Credit card (automatic),44.04999923706055,202.1499938964844,False,220.24999618530273
2499-AJYUA,Female,1,True,False,72,True,True,Fiber optic,False,True,True,True,True,True,Two year,True,Credit card (automatic),110.8000030517578,7882.25,False,7977.600219726562
6919-ELBGL,Male,1,True,True,72,True,True,Fiber optic,True,True,True,True,True,True,Two year,True,Bank transfer (automatic),114.9499969482422,8196.400390625,False,8276.39978027344
3966-HRMZA,Female,1,False,False,3,True,False,Fiber optic,False,False,True,False,False,False,Month-to-month,False,Mailed check,75.05000305175781,202.8999938964844,False,225.15000915527344
6425-JWTDV,Male,0,True,False,48,True,False,False,False,False,False,False,False,True,Two year,False,Mailed check,19.25,855.0999755859375,False,924.0
8405-IGQFX,Female,0,False,False,63,True,False,Fiber optic,False,False,True,True,True,False,One year,True,Credit card (automatic),90.05000305175781,5817.0,False,5673.150192260742
8224-IVVPA,Female,0,False,False,27,True,False,DSL,True,True,False,False,False,False,Month-to-month,True,Mailed check,56.70000076293945,1652.949951171875,False,1530.9000205993652
9477-LGWQI,Male,0,True,True,70,True,False,DSL,True,True,True,False,True,True,Two year,True,Credit card (automatic),80.1500015258789,5600.14990234375,False,5610.500106811523
1410-RSCMR,Male,0,True,True,7,True,False,DSL,True,False,True,True,False,True,Month-to-month,True,Credit card (automatic),71.3499984741211,515.75,False,499.44998931884766
3115-CZMZD,Male,0,False,True,0,True,False,False,False,False,False,False,False,True,Two year,False,Mailed check,20.25,1404.6500244140625,False,0.0
0139-IVFJG,Female,0,True,False,2,True,False,Fiber optic,True,True,False,False,True,False,Month-to-month,False,Electronic check,90.3499984741211,190.5,False,180.6999969482422
6683-VLCTZ,Male,1,False,False,20,True,True,Fiber optic,False,False,True,False,True,True,Month-to-month,True,Electronic check,98.5500030517578,1842.800048828125,True,1971.000061035156
5730-DBDSI,Male,0,False,False,66,True,False,False,False,False,False,False,False,True,Two year,False,Bank transfer (automatic),19.700000762939453,1253.800048828125,False,1300.200050354004
0030-FNXPP,Female,0,False,False,3,True,False,False,False,False,False,False,False,True,Month-to-month,False,Mailed check,19.850000381469727,57.20000076293945,False,59.55000114440918
2189-WWOEW,Female,0,False,True,15,True,False,Fiber optic,False,True,False,False,False,True,Month-to-month,True,Bank transfer (automatic),85.9000015258789,1269.550048828125,True,1288.5000228881836
5684-FJVYR,Female,0,True,True,72,True,True,Fiber optic,True,True,False,True,False,False,Two year,True,Bank transfer (automatic),90.3499984741211,6563.39990234375,False,6505.199890136719
4013-GUXND,Male,0,False,False,1,True,False,False,False,False,False,False,False,True,Month-to-month,False,Mailed check,20.799999237060547,20.799999237060547,False,20.799999237060547
1894-IGFSG,Female,0,False,False,22,True,False,Fiber optic,False,False,False,False,True,True,Month-to-month,False,Electronic check,89.25,1907.8499755859373,True,1963.5
7379-POKDZ,Male,0,True,False,3,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,70.30000305175781,208.8500061035156,True,210.90000915527344
1266-NZYUI,Female,0,True,True,72,True,True,DSL,True,False,True,True,False,False,Two year,False,Bank transfer (automatic),66.8499984741211,4758.7998046875,False,4813.199890136719
7969-FFOWG,Male,0,True,True,65,True,False,False,False,False,False,False,False,True,Two year,False,Mailed check,19.89999961853028,1292.5999755859375,False,1293.4999752044682
4718-DHSMV,Female,0,False,False,11,False,False,DSL,False,False,False,False,True,False,Month-to-month,True,Mailed check,35.79999923706055,363.1499938964844,False,393.799991607666
5175-WLYXL,Male,0,False,False,22,True,True,Fiber optic,False,True,False,False,False,False,Month-to-month,True,Mailed check,78.8499984741211,1600.25,False,1734.699966430664
